group,full,best,name,display,db_schema,db_table,db_column,is_hybrid
Other,dapall.specindex_1re_fe4383_5,False,specindex_1re_fe4383_5,Specindex_1Re_Fe4383_5,mangadapdb,dapall,specindex_1re_fe4383_5,False
Other,dapall.specindex_1re_fe4531_7,False,specindex_1re_fe4531_7,Specindex_1Re_Fe4531_7,mangadapdb,dapall,specindex_1re_fe4531_7,False
Other,dapall.specindex_1re_fe5015_10,False,specindex_1re_fe5015_10,Specindex_1Re_Fe5015_10,mangadapdb,dapall,specindex_1re_fe5015_10,False
Other,dapall.specindex_1re_fe5270_14,False,specindex_1re_fe5270_14,Specindex_1Re_Fe5270_14,mangadapdb,dapall,specindex_1re_fe5270_14,False
Other,dapall.specindex_1re_fe5335_15,False,specindex_1re_fe5335_15,Specindex_1Re_Fe5335_15,mangadapdb,dapall,specindex_1re_fe5335_15,False
Other,dapall.specindex_1re_fe5406_16,False,specindex_1re_fe5406_16,Specindex_1Re_Fe5406_16,mangadapdb,dapall,specindex_1re_fe5406_16,False
Other,dapall.specindex_1re_fe5709_17,False,specindex_1re_fe5709_17,Specindex_1Re_Fe5709_17,mangadapdb,dapall,specindex_1re_fe5709_17,False
Other,dapall.specindex_1re_fe5782_18,False,specindex_1re_fe5782_18,Specindex_1Re_Fe5782_18,mangadapdb,dapall,specindex_1re_fe5782_18,False
Other,dapall.specindex_1re_fehcvd_36,False,specindex_1re_fehcvd_36,Specindex_1Re_Fehcvd_36,mangadapdb,dapall,specindex_1re_fehcvd_36,False
Other,dapall.specindex_1re_g4300_4,False,specindex_1re_g4300_4,Specindex_1Re_G4300_4,mangadapdb,dapall,specindex_1re_g4300_4,False
Other,dapall.specindex_1re_hb_9,False,specindex_1re_hb_9,Specindex_1Re_Hb_9,mangadapdb,dapall,specindex_1re_hb_9,False
Other,dapall.specindex_1re_hdeltaa_22,False,specindex_1re_hdeltaa_22,Specindex_1Re_Hdeltaa_22,mangadapdb,dapall,specindex_1re_hdeltaa_22,False
Other,dapall.specindex_1re_hdeltaf_24,False,specindex_1re_hdeltaf_24,Specindex_1Re_Hdeltaf_24,mangadapdb,dapall,specindex_1re_hdeltaf_24,False
Other,dapall.specindex_1re_hgammaa_23,False,specindex_1re_hgammaa_23,Specindex_1Re_Hgammaa_23,mangadapdb,dapall,specindex_1re_hgammaa_23,False
Other,dapall.specindex_1re_hgammaf_25,False,specindex_1re_hgammaf_25,Specindex_1Re_Hgammaf_25,mangadapdb,dapall,specindex_1re_hgammaf_25,False
Other,dapall.specindex_1re_mg1_11,False,specindex_1re_mg1_11,Specindex_1Re_Mg1_11,mangadapdb,dapall,specindex_1re_mg1_11,False
Other,dapall.specindex_1re_mg2_12,False,specindex_1re_mg2_12,Specindex_1Re_Mg2_12,mangadapdb,dapall,specindex_1re_mg2_12,False
Other,dapall.specindex_1re_mgb_13,False,specindex_1re_mgb_13,Specindex_1Re_Mgb_13,mangadapdb,dapall,specindex_1re_mgb_13,False
Other,dapall.specindex_1re_mgicvd_33,False,specindex_1re_mgicvd_33,Specindex_1Re_Mgicvd_33,mangadapdb,dapall,specindex_1re_mgicvd_33,False
Other,dapall.specindex_1re_mgiir_35,False,specindex_1re_mgiir_35,Specindex_1Re_Mgiir_35,mangadapdb,dapall,specindex_1re_mgiir_35,False
Other,dapall.specindex_1re_nad_19,False,specindex_1re_nad_19,Specindex_1Re_Nad_19,mangadapdb,dapall,specindex_1re_nad_19,False
Other,dapall.specindex_1re_nai_37,False,specindex_1re_nai_37,Specindex_1Re_Nai_37,mangadapdb,dapall,specindex_1re_nai_37,False
Other,dapall.specindex_1re_naicvd_34,False,specindex_1re_naicvd_34,Specindex_1Re_Naicvd_34,mangadapdb,dapall,specindex_1re_naicvd_34,False
Other,dapall.specindex_1re_naisdss_42,False,specindex_1re_naisdss_42,Specindex_1Re_Naisdss_42,mangadapdb,dapall,specindex_1re_naisdss_42,False
Other,dapall.specindex_1re_pa12_32,False,specindex_1re_pa12_32,Specindex_1Re_Pa12_32,mangadapdb,dapall,specindex_1re_pa12_32,False
Other,dapall.specindex_1re_pa14_31,False,specindex_1re_pa14_31,Specindex_1Re_Pa14_31,mangadapdb,dapall,specindex_1re_pa14_31,False
Other,dapall.specindex_1re_pa17_30,False,specindex_1re_pa17_30,Specindex_1Re_Pa17_30,mangadapdb,dapall,specindex_1re_pa17_30,False
Other,dapall.specindex_1re_tio1_20,False,specindex_1re_tio1_20,Specindex_1Re_Tio1_20,mangadapdb,dapall,specindex_1re_tio1_20,False
Other,dapall.specindex_1re_tio2_21,False,specindex_1re_tio2_21,Specindex_1Re_Tio2_21,mangadapdb,dapall,specindex_1re_tio2_21,False
Other,dapall.specindex_1re_tio2sdss_43,False,specindex_1re_tio2sdss_43,Specindex_1Re_Tio2Sdss_43,mangadapdb,dapall,specindex_1re_tio2sdss_43,False
Other,dapall.specindex_hi_atio_39,False,specindex_hi_atio_39,Specindex_Hi_Atio_39,mangadapdb,dapall,specindex_hi_atio_39,False
Other,dapall.specindex_hi_btio_38,False,specindex_hi_btio_38,Specindex_Hi_Btio_38,mangadapdb,dapall,specindex_hi_btio_38,False
Other,dapall.specindex_hi_c24668_8,False,specindex_hi_c24668_8,Specindex_Hi_C24668_8,mangadapdb,dapall,specindex_hi_c24668_8,False
Other,dapall.specindex_hi_ca4227_3,False,specindex_hi_ca4227_3,Specindex_Hi_Ca4227_3,mangadapdb,dapall,specindex_hi_ca4227_3,False
Other,dapall.specindex_hi_ca4455_6,False,specindex_hi_ca4455_6,Specindex_Hi_Ca4455_6,mangadapdb,dapall,specindex_hi_ca4455_6,False
Other,dapall.specindex_hi_cah1_40,False,specindex_hi_cah1_40,Specindex_Hi_Cah1_40,mangadapdb,dapall,specindex_hi_cah1_40,False
Other,dapall.specindex_hi_cah2_41,False,specindex_hi_cah2_41,Specindex_Hi_Cah2_41,mangadapdb,dapall,specindex_hi_cah2_41,False
Other,dapall.specindex_hi_cahk_26,False,specindex_hi_cahk_26,Specindex_Hi_Cahk_26,mangadapdb,dapall,specindex_hi_cahk_26,False
Other,dapall.specindex_hi_caii1_27,False,specindex_hi_caii1_27,Specindex_Hi_Caii1_27,mangadapdb,dapall,specindex_hi_caii1_27,False
Other,dapall.specindex_hi_caii2_28,False,specindex_hi_caii2_28,Specindex_Hi_Caii2_28,mangadapdb,dapall,specindex_hi_caii2_28,False
Other,dapall.specindex_hi_caii3_29,False,specindex_hi_caii3_29,Specindex_Hi_Caii3_29,mangadapdb,dapall,specindex_hi_caii3_29,False
Other,dapall.specindex_hi_clip_atio_39,False,specindex_hi_clip_atio_39,Specindex_Hi_Clip_Atio_39,mangadapdb,dapall,specindex_hi_clip_atio_39,False
Other,dapall.specindex_hi_clip_btio_38,False,specindex_hi_clip_btio_38,Specindex_Hi_Clip_Btio_38,mangadapdb,dapall,specindex_hi_clip_btio_38,False
Other,dapall.specindex_hi_clip_c24668_8,False,specindex_hi_clip_c24668_8,Specindex_Hi_Clip_C24668_8,mangadapdb,dapall,specindex_hi_clip_c24668_8,False
Other,dapall.specindex_hi_clip_ca4227_3,False,specindex_hi_clip_ca4227_3,Specindex_Hi_Clip_Ca4227_3,mangadapdb,dapall,specindex_hi_clip_ca4227_3,False
Other,dapall.specindex_hi_clip_ca4455_6,False,specindex_hi_clip_ca4455_6,Specindex_Hi_Clip_Ca4455_6,mangadapdb,dapall,specindex_hi_clip_ca4455_6,False
Other,dapall.specindex_hi_clip_cah1_40,False,specindex_hi_clip_cah1_40,Specindex_Hi_Clip_Cah1_40,mangadapdb,dapall,specindex_hi_clip_cah1_40,False
Other,dapall.specindex_hi_clip_cah2_41,False,specindex_hi_clip_cah2_41,Specindex_Hi_Clip_Cah2_41,mangadapdb,dapall,specindex_hi_clip_cah2_41,False
Other,dapall.specindex_hi_clip_cahk_26,False,specindex_hi_clip_cahk_26,Specindex_Hi_Clip_Cahk_26,mangadapdb,dapall,specindex_hi_clip_cahk_26,False
Other,dapall.specindex_hi_clip_caii1_27,False,specindex_hi_clip_caii1_27,Specindex_Hi_Clip_Caii1_27,mangadapdb,dapall,specindex_hi_clip_caii1_27,False
Other,dapall.specindex_hi_clip_caii2_28,False,specindex_hi_clip_caii2_28,Specindex_Hi_Clip_Caii2_28,mangadapdb,dapall,specindex_hi_clip_caii2_28,False
Other,dapall.specindex_hi_clip_caii3_29,False,specindex_hi_clip_caii3_29,Specindex_Hi_Clip_Caii3_29,mangadapdb,dapall,specindex_hi_clip_caii3_29,False
Other,dapall.specindex_hi_clip_d4000_1,False,specindex_hi_clip_d4000_1,Specindex_Hi_Clip_D4000_1,mangadapdb,dapall,specindex_hi_clip_d4000_1,False
Other,dapall.specindex_hi_clip_dn4000_2,False,specindex_hi_clip_dn4000_2,Specindex_Hi_Clip_Dn4000_2,mangadapdb,dapall,specindex_hi_clip_dn4000_2,False
Other,dapall.specindex_hi_clip_fe4383_5,False,specindex_hi_clip_fe4383_5,Specindex_Hi_Clip_Fe4383_5,mangadapdb,dapall,specindex_hi_clip_fe4383_5,False
Other,dapall.specindex_hi_clip_fe4531_7,False,specindex_hi_clip_fe4531_7,Specindex_Hi_Clip_Fe4531_7,mangadapdb,dapall,specindex_hi_clip_fe4531_7,False
Other,dapall.specindex_hi_clip_fe5015_10,False,specindex_hi_clip_fe5015_10,Specindex_Hi_Clip_Fe5015_10,mangadapdb,dapall,specindex_hi_clip_fe5015_10,False
Other,dapall.specindex_hi_clip_fe5270_14,False,specindex_hi_clip_fe5270_14,Specindex_Hi_Clip_Fe5270_14,mangadapdb,dapall,specindex_hi_clip_fe5270_14,False
Other,dapall.specindex_hi_clip_fe5335_15,False,specindex_hi_clip_fe5335_15,Specindex_Hi_Clip_Fe5335_15,mangadapdb,dapall,specindex_hi_clip_fe5335_15,False
Other,dapall.specindex_hi_clip_fe5406_16,False,specindex_hi_clip_fe5406_16,Specindex_Hi_Clip_Fe5406_16,mangadapdb,dapall,specindex_hi_clip_fe5406_16,False
Other,dapall.specindex_hi_clip_fe5709_17,False,specindex_hi_clip_fe5709_17,Specindex_Hi_Clip_Fe5709_17,mangadapdb,dapall,specindex_hi_clip_fe5709_17,False
Other,dapall.specindex_hi_clip_fe5782_18,False,specindex_hi_clip_fe5782_18,Specindex_Hi_Clip_Fe5782_18,mangadapdb,dapall,specindex_hi_clip_fe5782_18,False
Other,dapall.specindex_hi_clip_fehcvd_36,False,specindex_hi_clip_fehcvd_36,Specindex_Hi_Clip_Fehcvd_36,mangadapdb,dapall,specindex_hi_clip_fehcvd_36,False
Other,dapall.specindex_hi_clip_g4300_4,False,specindex_hi_clip_g4300_4,Specindex_Hi_Clip_G4300_4,mangadapdb,dapall,specindex_hi_clip_g4300_4,False
Other,dapall.specindex_hi_clip_hb_9,False,specindex_hi_clip_hb_9,Specindex_Hi_Clip_Hb_9,mangadapdb,dapall,specindex_hi_clip_hb_9,False
Other,dapall.specindex_hi_clip_hdeltaa_22,False,specindex_hi_clip_hdeltaa_22,Specindex_Hi_Clip_Hdeltaa_22,mangadapdb,dapall,specindex_hi_clip_hdeltaa_22,False
Other,dapall.specindex_hi_clip_hdeltaf_24,False,specindex_hi_clip_hdeltaf_24,Specindex_Hi_Clip_Hdeltaf_24,mangadapdb,dapall,specindex_hi_clip_hdeltaf_24,False
Other,dapall.specindex_hi_clip_hgammaa_23,False,specindex_hi_clip_hgammaa_23,Specindex_Hi_Clip_Hgammaa_23,mangadapdb,dapall,specindex_hi_clip_hgammaa_23,False
Other,dapall.specindex_hi_clip_hgammaf_25,False,specindex_hi_clip_hgammaf_25,Specindex_Hi_Clip_Hgammaf_25,mangadapdb,dapall,specindex_hi_clip_hgammaf_25,False
Other,dapall.specindex_hi_clip_mg1_11,False,specindex_hi_clip_mg1_11,Specindex_Hi_Clip_Mg1_11,mangadapdb,dapall,specindex_hi_clip_mg1_11,False
Other,dapall.specindex_hi_clip_mg2_12,False,specindex_hi_clip_mg2_12,Specindex_Hi_Clip_Mg2_12,mangadapdb,dapall,specindex_hi_clip_mg2_12,False
Other,dapall.specindex_hi_clip_mgb_13,False,specindex_hi_clip_mgb_13,Specindex_Hi_Clip_Mgb_13,mangadapdb,dapall,specindex_hi_clip_mgb_13,False
Other,dapall.specindex_hi_clip_mgicvd_33,False,specindex_hi_clip_mgicvd_33,Specindex_Hi_Clip_Mgicvd_33,mangadapdb,dapall,specindex_hi_clip_mgicvd_33,False
Other,dapall.specindex_hi_clip_mgiir_35,False,specindex_hi_clip_mgiir_35,Specindex_Hi_Clip_Mgiir_35,mangadapdb,dapall,specindex_hi_clip_mgiir_35,False
Other,dapall.specindex_hi_clip_nad_19,False,specindex_hi_clip_nad_19,Specindex_Hi_Clip_Nad_19,mangadapdb,dapall,specindex_hi_clip_nad_19,False
Other,dapall.specindex_hi_clip_nai_37,False,specindex_hi_clip_nai_37,Specindex_Hi_Clip_Nai_37,mangadapdb,dapall,specindex_hi_clip_nai_37,False
Other,dapall.specindex_hi_clip_naicvd_34,False,specindex_hi_clip_naicvd_34,Specindex_Hi_Clip_Naicvd_34,mangadapdb,dapall,specindex_hi_clip_naicvd_34,False
Other,dapall.specindex_hi_clip_naisdss_42,False,specindex_hi_clip_naisdss_42,Specindex_Hi_Clip_Naisdss_42,mangadapdb,dapall,specindex_hi_clip_naisdss_42,False
Other,dapall.specindex_hi_clip_pa12_32,False,specindex_hi_clip_pa12_32,Specindex_Hi_Clip_Pa12_32,mangadapdb,dapall,specindex_hi_clip_pa12_32,False
Other,dapall.specindex_hi_clip_pa14_31,False,specindex_hi_clip_pa14_31,Specindex_Hi_Clip_Pa14_31,mangadapdb,dapall,specindex_hi_clip_pa14_31,False
Other,dapall.specindex_hi_clip_pa17_30,False,specindex_hi_clip_pa17_30,Specindex_Hi_Clip_Pa17_30,mangadapdb,dapall,specindex_hi_clip_pa17_30,False
Other,dapall.specindex_hi_clip_tio1_20,False,specindex_hi_clip_tio1_20,Specindex_Hi_Clip_Tio1_20,mangadapdb,dapall,specindex_hi_clip_tio1_20,False
Other,dapall.specindex_hi_clip_tio2_21,False,specindex_hi_clip_tio2_21,Specindex_Hi_Clip_Tio2_21,mangadapdb,dapall,specindex_hi_clip_tio2_21,False
Other,dapall.specindex_hi_clip_tio2sdss_43,False,specindex_hi_clip_tio2sdss_43,Specindex_Hi_Clip_Tio2Sdss_43,mangadapdb,dapall,specindex_hi_clip_tio2sdss_43,False
Other,dapall.specindex_hi_d4000_1,False,specindex_hi_d4000_1,Specindex_Hi_D4000_1,mangadapdb,dapall,specindex_hi_d4000_1,False
Other,dapall.specindex_hi_dn4000_2,False,specindex_hi_dn4000_2,Specindex_Hi_Dn4000_2,mangadapdb,dapall,specindex_hi_dn4000_2,False
Other,dapall.specindex_hi_fe4383_5,False,specindex_hi_fe4383_5,Specindex_Hi_Fe4383_5,mangadapdb,dapall,specindex_hi_fe4383_5,False
Other,dapall.specindex_hi_fe4531_7,False,specindex_hi_fe4531_7,Specindex_Hi_Fe4531_7,mangadapdb,dapall,specindex_hi_fe4531_7,False
Other,dapall.specindex_hi_fe5015_10,False,specindex_hi_fe5015_10,Specindex_Hi_Fe5015_10,mangadapdb,dapall,specindex_hi_fe5015_10,False
Other,dapall.specindex_hi_fe5270_14,False,specindex_hi_fe5270_14,Specindex_Hi_Fe5270_14,mangadapdb,dapall,specindex_hi_fe5270_14,False
Other,dapall.specindex_hi_fe5335_15,False,specindex_hi_fe5335_15,Specindex_Hi_Fe5335_15,mangadapdb,dapall,specindex_hi_fe5335_15,False
Other,dapall.specindex_hi_fe5406_16,False,specindex_hi_fe5406_16,Specindex_Hi_Fe5406_16,mangadapdb,dapall,specindex_hi_fe5406_16,False
Other,dapall.specindex_hi_fe5709_17,False,specindex_hi_fe5709_17,Specindex_Hi_Fe5709_17,mangadapdb,dapall,specindex_hi_fe5709_17,False
Other,dapall.specindex_hi_fe5782_18,False,specindex_hi_fe5782_18,Specindex_Hi_Fe5782_18,mangadapdb,dapall,specindex_hi_fe5782_18,False
Other,dapall.specindex_hi_fehcvd_36,False,specindex_hi_fehcvd_36,Specindex_Hi_Fehcvd_36,mangadapdb,dapall,specindex_hi_fehcvd_36,False
Other,dapall.specindex_hi_g4300_4,False,specindex_hi_g4300_4,Specindex_Hi_G4300_4,mangadapdb,dapall,specindex_hi_g4300_4,False
Other,dapall.specindex_hi_hb_9,False,specindex_hi_hb_9,Specindex_Hi_Hb_9,mangadapdb,dapall,specindex_hi_hb_9,False
Other,dapall.specindex_hi_hdeltaa_22,False,specindex_hi_hdeltaa_22,Specindex_Hi_Hdeltaa_22,mangadapdb,dapall,specindex_hi_hdeltaa_22,False
Other,dapall.specindex_hi_hdeltaf_24,False,specindex_hi_hdeltaf_24,Specindex_Hi_Hdeltaf_24,mangadapdb,dapall,specindex_hi_hdeltaf_24,False
Other,dapall.specindex_hi_hgammaa_23,False,specindex_hi_hgammaa_23,Specindex_Hi_Hgammaa_23,mangadapdb,dapall,specindex_hi_hgammaa_23,False
Other,dapall.specindex_hi_hgammaf_25,False,specindex_hi_hgammaf_25,Specindex_Hi_Hgammaf_25,mangadapdb,dapall,specindex_hi_hgammaf_25,False
Other,dapall.specindex_hi_mg1_11,False,specindex_hi_mg1_11,Specindex_Hi_Mg1_11,mangadapdb,dapall,specindex_hi_mg1_11,False
Other,dapall.specindex_hi_mg2_12,False,specindex_hi_mg2_12,Specindex_Hi_Mg2_12,mangadapdb,dapall,specindex_hi_mg2_12,False
Other,dapall.specindex_hi_mgb_13,False,specindex_hi_mgb_13,Specindex_Hi_Mgb_13,mangadapdb,dapall,specindex_hi_mgb_13,False
Other,dapall.specindex_hi_mgicvd_33,False,specindex_hi_mgicvd_33,Specindex_Hi_Mgicvd_33,mangadapdb,dapall,specindex_hi_mgicvd_33,False
Other,dapall.specindex_hi_mgiir_35,False,specindex_hi_mgiir_35,Specindex_Hi_Mgiir_35,mangadapdb,dapall,specindex_hi_mgiir_35,False
Other,dapall.specindex_hi_nad_19,False,specindex_hi_nad_19,Specindex_Hi_Nad_19,mangadapdb,dapall,specindex_hi_nad_19,False
Other,dapall.specindex_hi_nai_37,False,specindex_hi_nai_37,Specindex_Hi_Nai_37,mangadapdb,dapall,specindex_hi_nai_37,False
Other,dapall.specindex_hi_naicvd_34,False,specindex_hi_naicvd_34,Specindex_Hi_Naicvd_34,mangadapdb,dapall,specindex_hi_naicvd_34,False
Other,dapall.specindex_hi_naisdss_42,False,specindex_hi_naisdss_42,Specindex_Hi_Naisdss_42,mangadapdb,dapall,specindex_hi_naisdss_42,False
Other,dapall.specindex_hi_pa12_32,False,specindex_hi_pa12_32,Specindex_Hi_Pa12_32,mangadapdb,dapall,specindex_hi_pa12_32,False
Other,dapall.specindex_hi_pa14_31,False,specindex_hi_pa14_31,Specindex_Hi_Pa14_31,mangadapdb,dapall,specindex_hi_pa14_31,False
Other,dapall.specindex_hi_pa17_30,False,specindex_hi_pa17_30,Specindex_Hi_Pa17_30,mangadapdb,dapall,specindex_hi_pa17_30,False
Other,dapall.specindex_hi_tio1_20,False,specindex_hi_tio1_20,Specindex_Hi_Tio1_20,mangadapdb,dapall,specindex_hi_tio1_20,False
Other,dapall.specindex_hi_tio2_21,False,specindex_hi_tio2_21,Specindex_Hi_Tio2_21,mangadapdb,dapall,specindex_hi_tio2_21,False
Other,dapall.specindex_hi_tio2sdss_43,False,specindex_hi_tio2sdss_43,Specindex_Hi_Tio2Sdss_43,mangadapdb,dapall,specindex_hi_tio2sdss_43,False
Other,dapall.specindex_lo_atio_39,False,specindex_lo_atio_39,Specindex_Lo_Atio_39,mangadapdb,dapall,specindex_lo_atio_39,False
Other,dapall.specindex_lo_btio_38,False,specindex_lo_btio_38,Specindex_Lo_Btio_38,mangadapdb,dapall,specindex_lo_btio_38,False
Other,dapall.specindex_lo_c24668_8,False,specindex_lo_c24668_8,Specindex_Lo_C24668_8,mangadapdb,dapall,specindex_lo_c24668_8,False
Other,dapall.specindex_lo_ca4227_3,False,specindex_lo_ca4227_3,Specindex_Lo_Ca4227_3,mangadapdb,dapall,specindex_lo_ca4227_3,False
Other,dapall.specindex_lo_ca4455_6,False,specindex_lo_ca4455_6,Specindex_Lo_Ca4455_6,mangadapdb,dapall,specindex_lo_ca4455_6,False
Other,dapall.specindex_lo_cah1_40,False,specindex_lo_cah1_40,Specindex_Lo_Cah1_40,mangadapdb,dapall,specindex_lo_cah1_40,False
Other,dapall.specindex_lo_cah2_41,False,specindex_lo_cah2_41,Specindex_Lo_Cah2_41,mangadapdb,dapall,specindex_lo_cah2_41,False
Other,dapall.specindex_lo_cahk_26,False,specindex_lo_cahk_26,Specindex_Lo_Cahk_26,mangadapdb,dapall,specindex_lo_cahk_26,False
Other,dapall.specindex_lo_caii1_27,False,specindex_lo_caii1_27,Specindex_Lo_Caii1_27,mangadapdb,dapall,specindex_lo_caii1_27,False
Other,dapall.specindex_lo_caii2_28,False,specindex_lo_caii2_28,Specindex_Lo_Caii2_28,mangadapdb,dapall,specindex_lo_caii2_28,False
Other,dapall.specindex_lo_caii3_29,False,specindex_lo_caii3_29,Specindex_Lo_Caii3_29,mangadapdb,dapall,specindex_lo_caii3_29,False
Other,dapall.specindex_lo_clip_atio_39,False,specindex_lo_clip_atio_39,Specindex_Lo_Clip_Atio_39,mangadapdb,dapall,specindex_lo_clip_atio_39,False
Other,dapall.specindex_lo_clip_btio_38,False,specindex_lo_clip_btio_38,Specindex_Lo_Clip_Btio_38,mangadapdb,dapall,specindex_lo_clip_btio_38,False
Other,dapall.specindex_lo_clip_c24668_8,False,specindex_lo_clip_c24668_8,Specindex_Lo_Clip_C24668_8,mangadapdb,dapall,specindex_lo_clip_c24668_8,False
Other,dapall.specindex_lo_clip_ca4227_3,False,specindex_lo_clip_ca4227_3,Specindex_Lo_Clip_Ca4227_3,mangadapdb,dapall,specindex_lo_clip_ca4227_3,False
Other,dapall.specindex_lo_clip_ca4455_6,False,specindex_lo_clip_ca4455_6,Specindex_Lo_Clip_Ca4455_6,mangadapdb,dapall,specindex_lo_clip_ca4455_6,False
Other,dapall.specindex_lo_clip_cah1_40,False,specindex_lo_clip_cah1_40,Specindex_Lo_Clip_Cah1_40,mangadapdb,dapall,specindex_lo_clip_cah1_40,False
Other,dapall.specindex_lo_clip_cah2_41,False,specindex_lo_clip_cah2_41,Specindex_Lo_Clip_Cah2_41,mangadapdb,dapall,specindex_lo_clip_cah2_41,False
Other,dapall.specindex_lo_clip_cahk_26,False,specindex_lo_clip_cahk_26,Specindex_Lo_Clip_Cahk_26,mangadapdb,dapall,specindex_lo_clip_cahk_26,False
Other,dapall.specindex_lo_clip_caii1_27,False,specindex_lo_clip_caii1_27,Specindex_Lo_Clip_Caii1_27,mangadapdb,dapall,specindex_lo_clip_caii1_27,False
Other,dapall.specindex_lo_clip_caii2_28,False,specindex_lo_clip_caii2_28,Specindex_Lo_Clip_Caii2_28,mangadapdb,dapall,specindex_lo_clip_caii2_28,False
Other,dapall.specindex_lo_clip_caii3_29,False,specindex_lo_clip_caii3_29,Specindex_Lo_Clip_Caii3_29,mangadapdb,dapall,specindex_lo_clip_caii3_29,False
Other,dapall.specindex_lo_clip_d4000_1,False,specindex_lo_clip_d4000_1,Specindex_Lo_Clip_D4000_1,mangadapdb,dapall,specindex_lo_clip_d4000_1,False
Other,dapall.specindex_lo_clip_dn4000_2,False,specindex_lo_clip_dn4000_2,Specindex_Lo_Clip_Dn4000_2,mangadapdb,dapall,specindex_lo_clip_dn4000_2,False
Other,dapall.specindex_lo_clip_fe4383_5,False,specindex_lo_clip_fe4383_5,Specindex_Lo_Clip_Fe4383_5,mangadapdb,dapall,specindex_lo_clip_fe4383_5,False
Other,dapall.specindex_lo_clip_fe4531_7,False,specindex_lo_clip_fe4531_7,Specindex_Lo_Clip_Fe4531_7,mangadapdb,dapall,specindex_lo_clip_fe4531_7,False
Other,dapall.specindex_lo_clip_fe5015_10,False,specindex_lo_clip_fe5015_10,Specindex_Lo_Clip_Fe5015_10,mangadapdb,dapall,specindex_lo_clip_fe5015_10,False
Other,dapall.specindex_lo_clip_fe5270_14,False,specindex_lo_clip_fe5270_14,Specindex_Lo_Clip_Fe5270_14,mangadapdb,dapall,specindex_lo_clip_fe5270_14,False
Other,dapall.specindex_lo_clip_fe5335_15,False,specindex_lo_clip_fe5335_15,Specindex_Lo_Clip_Fe5335_15,mangadapdb,dapall,specindex_lo_clip_fe5335_15,False
Other,dapall.specindex_lo_clip_fe5406_16,False,specindex_lo_clip_fe5406_16,Specindex_Lo_Clip_Fe5406_16,mangadapdb,dapall,specindex_lo_clip_fe5406_16,False
Other,dapall.specindex_lo_clip_fe5709_17,False,specindex_lo_clip_fe5709_17,Specindex_Lo_Clip_Fe5709_17,mangadapdb,dapall,specindex_lo_clip_fe5709_17,False
Other,dapall.specindex_lo_clip_fe5782_18,False,specindex_lo_clip_fe5782_18,Specindex_Lo_Clip_Fe5782_18,mangadapdb,dapall,specindex_lo_clip_fe5782_18,False
Other,dapall.specindex_lo_clip_fehcvd_36,False,specindex_lo_clip_fehcvd_36,Specindex_Lo_Clip_Fehcvd_36,mangadapdb,dapall,specindex_lo_clip_fehcvd_36,False
Other,dapall.specindex_lo_clip_g4300_4,False,specindex_lo_clip_g4300_4,Specindex_Lo_Clip_G4300_4,mangadapdb,dapall,specindex_lo_clip_g4300_4,False
Other,dapall.specindex_lo_clip_hb_9,False,specindex_lo_clip_hb_9,Specindex_Lo_Clip_Hb_9,mangadapdb,dapall,specindex_lo_clip_hb_9,False
Other,dapall.specindex_lo_clip_hdeltaa_22,False,specindex_lo_clip_hdeltaa_22,Specindex_Lo_Clip_Hdeltaa_22,mangadapdb,dapall,specindex_lo_clip_hdeltaa_22,False
Other,dapall.specindex_lo_clip_hdeltaf_24,False,specindex_lo_clip_hdeltaf_24,Specindex_Lo_Clip_Hdeltaf_24,mangadapdb,dapall,specindex_lo_clip_hdeltaf_24,False
Other,dapall.specindex_lo_clip_hgammaa_23,False,specindex_lo_clip_hgammaa_23,Specindex_Lo_Clip_Hgammaa_23,mangadapdb,dapall,specindex_lo_clip_hgammaa_23,False
Other,dapall.specindex_lo_clip_hgammaf_25,False,specindex_lo_clip_hgammaf_25,Specindex_Lo_Clip_Hgammaf_25,mangadapdb,dapall,specindex_lo_clip_hgammaf_25,False
Other,dapall.specindex_lo_clip_mg1_11,False,specindex_lo_clip_mg1_11,Specindex_Lo_Clip_Mg1_11,mangadapdb,dapall,specindex_lo_clip_mg1_11,False
Other,dapall.specindex_lo_clip_mg2_12,False,specindex_lo_clip_mg2_12,Specindex_Lo_Clip_Mg2_12,mangadapdb,dapall,specindex_lo_clip_mg2_12,False
Other,dapall.specindex_lo_clip_mgb_13,False,specindex_lo_clip_mgb_13,Specindex_Lo_Clip_Mgb_13,mangadapdb,dapall,specindex_lo_clip_mgb_13,False
Other,dapall.specindex_lo_clip_mgicvd_33,False,specindex_lo_clip_mgicvd_33,Specindex_Lo_Clip_Mgicvd_33,mangadapdb,dapall,specindex_lo_clip_mgicvd_33,False
Other,dapall.specindex_lo_clip_mgiir_35,False,specindex_lo_clip_mgiir_35,Specindex_Lo_Clip_Mgiir_35,mangadapdb,dapall,specindex_lo_clip_mgiir_35,False
Other,dapall.specindex_lo_clip_nad_19,False,specindex_lo_clip_nad_19,Specindex_Lo_Clip_Nad_19,mangadapdb,dapall,specindex_lo_clip_nad_19,False
Other,dapall.specindex_lo_clip_nai_37,False,specindex_lo_clip_nai_37,Specindex_Lo_Clip_Nai_37,mangadapdb,dapall,specindex_lo_clip_nai_37,False
Other,dapall.specindex_lo_clip_naicvd_34,False,specindex_lo_clip_naicvd_34,Specindex_Lo_Clip_Naicvd_34,mangadapdb,dapall,specindex_lo_clip_naicvd_34,False
